id,name,lat,lon,capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
265,"Southwick Street, Paddington",51.51595344,-0.169249375,15,9.0,8.833333333333334,9.0,9.0,9.0,9.0,9.0,9.0,1.6666666666666667,2.1666666666666665,6.333333333333333,,,,,,,,,,,6.0,5.833333333333333,8.666666666666666
265,"Southwick Street, Paddington",51.51595344,-0.169249375,16,,,,,,,,,,,,5.833333333333333,3.5,2.0,1.1666666666666667,4.333333333333333,8.333333333333334,11.833333333333334,14.0,15.833333333333334,16.0,14.75,,
266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,37,,,,,,,,,,,,,,,,,,,,,,0.0,,
266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,38,,,,,,,,,,,,,,,,35.0,32.833333333333336,19.833333333333332,1.5,0.0,0.0,0.0,,
266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,39,,,,,,,,,,,,38.833333333333336,32.166666666666664,23.166666666666668,34.166666666666664,35.0,,,,,,,,
266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,40,13.166666666666666,12.666666666666666,12.0,12.0,12.0,12.0,12.0,11.333333333333334,12.0,38.333333333333336,40.0,,,,,,,,,,,15.0,14.666666666666666,13.166666666666666
267,"Regency Street, Westminster",51.49206037,-0.132224622,21,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,
267,"Regency Street, Westminster",51.49206037,-0.132224622,22,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.666666666666666,6.833333333333333,3.0,0.5,0.6666666666666666,0.0,0.0,1.8333333333333333,7.0,11.166666666666666,11.5,11.5,14.0,14.4,7.0,7.5,7.666666666666667
268,"Belgrave Road, Victoria",51.49320445,-0.144132875,28,2.0,2.0,2.0,1.0,1.1666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.0,2.0,1.0,0.5,11.166666666666666,17.166666666666668,17.0,18.0,15.166666666666666,18.833333333333332,19.0,18.333333333333332,14.333333333333334,2.6666666666666665,2.3333333333333335
269,"Empire Square, The Borough",51.50082346,-0.089740764,44,,,,,,,,,,29.5,29.833333333333332,30.166666666666668,29.666666666666668,31.166666666666668,33.833333333333336,33.0,32.75,,,,,,,
269,"Empire Square, The Borough",51.50082346,-0.089740764,45,30.666666666666668,34.0,34.0,34.0,34.0,33.666666666666664,33.666666666666664,31.666666666666668,29.333333333333332,,,,,,,,34.5,34.5,,,,32.0,24.666666666666668,27.5
269,"Empire Square, The Borough",51.50082346,-0.089740764,46,,,,,,,,,,,,,,,,,,35.0,36.166666666666664,36.5,38.333333333333336,41.5,,
270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,27,,,,,,14.166666666666666,16.0,15.833333333333334,15.166666666666666,6.333333333333333,4.8,,,,,,,,,,,,,
270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,28,,15.0,15.0,15.333333333333334,15.833333333333334,,,,,,6.0,,,,,,,,,,,,,
270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,29,15.0,,,,,,,,,,,8.833333333333334,8.6,,,,,,,,,18.5,16.333333333333332,15.0
270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,30,,,,,,,,,,,,,10.0,7.666666666666667,3.8333333333333335,3.5,,,,,,,,
270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,31,,,,,,,,,,,,,,,,3.0,1.8333333333333333,7.333333333333333,10.5,17.166666666666668,22.5,21.25,,
271,"London Zoo,  The Regent's Park",51.53583617,-0.156285395,32,24.0,24.0,24.0,24.0,24.0,24.0,23.833333333333332,22.666666666666668,20.0,18.166666666666668,16.833333333333332,15.666666666666666,16.0,15.333333333333334,15.333333333333334,14.0,14.0,15.0,15.333333333333334,16.0,14.833333333333334,17.333333333333332,24.0,24.0
272,"Baylis Road, Waterloo",51.50144456,-0.110699309,20,,,,,,,,,7.5,0.5,,,,,,,,,4.0,6.666666666666667,9.833333333333334,10.25,,
272,"Baylis Road, Waterloo",51.50144456,-0.110699309,21,9.0,8.333333333333334,8.0,8.0,8.0,8.833333333333334,11.833333333333334,10.833333333333334,,2.75,3.8333333333333335,6.5,9.666666666666666,11.166666666666666,9.666666666666666,8.666666666666666,11.333333333333334,4.666666666666667,6.0,,,8.0,8.333333333333334,8.166666666666666
273,"Belvedere Road, South Bank",51.50613324,-0.114686385,36,,,,,,,,,,,0.6666666666666666,4.0,7.333333333333333,6.0,10.833333333333334,16.666666666666668,17.0,,,,,,,
273,"Belvedere Road, South Bank",51.50613324,-0.114686385,37,,,,,,,,,,0.6,,,,,,,10.25,10.2,21.833333333333332,15.333333333333334,17.833333333333332,17.5,,
273,"Belvedere Road, South Bank",51.50613324,-0.114686385,38,35.0,35.0,35.0,35.0,35.0,35.0,35.166666666666664,35.333333333333336,26.666666666666668,1.0,,,,,,,,6.0,,,,35.5,35.0,35.0
274,"Warwick Road, Olympia",51.49671237,-0.20528437,35,,,,,,,,,14.0,11.5,11.5,10.0,6.166666666666667,4.0,2.3333333333333335,3.0,2.0,4.5,5.333333333333333,12.666666666666666,23.666666666666668,27.25,,
274,"Warwick Road, Olympia",51.49671237,-0.20528437,36,24.0,24.166666666666668,25.0,25.0,25.166666666666668,26.0,26.0,26.0,19.2,,,,,,,,,,,,,20.5,23.333333333333332,24.0
275,"Barbican Centre, Barbican",51.52004497,-0.092176447,18,1.0,1.6666666666666667,2.0,2.0,2.0,2.0,2.0,3.1666666666666665,1.3333333333333333,7.8,,,,,,,,,,,,1.0,1.0,1.0
275,"Barbican Centre, Barbican",51.52004497,-0.092176447,19,,,,,,,,,,13.0,14.166666666666666,16.333333333333332,14.833333333333334,13.333333333333334,15.333333333333334,16.5,16.0,10.5,3.6666666666666665,2.5,1.0,1.0,,
276,"Lower Thames Street, Monument",51.50930161,-0.084985356,23,,,,,,,,,,,19.333333333333332,17.0,14.666666666666666,14.0,,,,,,8.5,7.333333333333333,5.25,,
276,"Lower Thames Street, Monument",51.50930161,-0.084985356,24,9.0,9.0,9.0,9.0,9.0,9.0,9.833333333333334,10.0,11.166666666666666,18.833333333333332,20.666666666666668,,,16.0,15.333333333333334,15.0,15.0,15.0,14.5,11.25,,10.0,10.0,9.166666666666666
277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,15,,,,,,,,,,,,,2.2,2.5,,,,,,,,,,
277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,16,13.0,12.666666666666666,12.0,12.0,12.5,13.0,13.333333333333334,10.5,7.333333333333333,6.0,4.0,3.8333333333333335,0.0,2.0,0.3333333333333333,4.333333333333333,5.833333333333333,3.0,9.166666666666666,7.166666666666667,4.333333333333333,7.833333333333333,13.666666666666666,13.0
278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,26,25.333333333333332,25.0,25.0,25.0,25.0,25.0,25.666666666666668,25.5,25.0,26.0,,,,,,,,,,,,26.0,26.0,25.166666666666668
278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,27,,,,,,,,,,25.0,26.833333333333332,25.0,25.666666666666668,26.5,26.666666666666668,26.0,25.0,24.5,19.166666666666668,25.666666666666668,24.5,19.75,,
279,"North Wharf Road, Paddington",51.51862243,-0.176645823,23,,,,,,,,,18.0,20.833333333333332,17.5,18.0,17.0,17.0,18.0,17.666666666666668,15.666666666666666,13.0,13.333333333333334,11.0,12.833333333333334,11.75,,
279,"North Wharf Road, Paddington",51.51862243,-0.176645823,24,10.0,11.0,10.166666666666666,10.0,10.0,10.0,10.0,9.166666666666666,8.0,,,,,,19.333333333333332,18.0,,,,,,10.0,10.0,10.0
280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,8,3.0,3.0,3.0,3.0,3.0,3.0,3.3333333333333335,3.5,8.0,8.0,8.0,7.5,4.666666666666667,6.666666666666667,6.666666666666667,5.666666666666667,2.6666666666666665,3.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,,
280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,9,3.0,,,,,,,,,,,,,,,,,,,,,3.5,3.6666666666666665,3.0
281,"Smith Square, Westminster",51.49580589,-0.127575233,17,,,,,,,,,,11.666666666666666,0.0,1.1666666666666667,3.5,3.8333333333333335,2.5,3.1666666666666665,1.0,0.16666666666666666,0.8333333333333334,2.3333333333333335,2.6666666666666665,4.25,,
281,"Smith Square, Westminster",51.49580589,-0.127575233,18,7.0,7.0,7.0,7.0,6.666666666666667,6.0,6.0,5.5,8.666666666666666,,,,,,,,,,,,,6.0,6.0,7.0
282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,41,,,,,,,,,,,,,,,,,,36.8,37.666666666666664,36.666666666666664,34.166666666666664,37.25,,
282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,42,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.666666666666664,40.0,40.666666666666664,40.5,42.0,41.5,40.333333333333336,40.833333333333336,39.833333333333336,37.666666666666664,36.0,,,,34.0,34.833333333333336,36.166666666666664
284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,15,8.333333333333334,8.0,8.0,8.0,8.0,8.0,8.333333333333334,9.0,11.0,11.0,,,,,,,,,,,,7.0,7.0,8.0
284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,16,,,,,,,,,,14.0,,,,,,,,,,,,,,
284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,17,,,,,,,,,,12.666666666666666,12.333333333333334,15.0,16.666666666666668,12.5,9.5,13.833333333333334,,,,,,,,
284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,19,,,,,,,,,,,,,,,,,14.0,14.333333333333334,16.0,17.0,18.333333333333332,16.5,,
286,"St. John's Wood Road, St. John's Wood",51.5272947,-0.174653609,35,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,11.666666666666666,7.666666666666667,3.8333333333333335,2.0,1.6666666666666667,0.5,0.16666666666666666,1.0,1.0,2.1666666666666665,4.0,4.166666666666667,5.833333333333333,12.833333333333334,20.5,20.0
287,"Bedford Way, Bloomsbury",51.52367314,-0.128377673,23,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.833333333333334,14.833333333333334,22.666666666666668,23.0,22.333333333333332,23.0,23.0,22.333333333333332,22.833333333333332,21.0,18.833333333333332,17.333333333333332,15.333333333333334,14.5,14.833333333333334,15.0,15.0
288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,31,,,,,,,,,,,,,,,,,,,24.0,23.166666666666668,23.0,22.25,,
288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,32,,,,,,,,,,,,,21.0,22.166666666666668,23.666666666666668,23.666666666666668,23.166666666666668,25.5,25.25,,,,,
288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,33,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,9.0,,,,,27.25,,,,6.0,5.0,3.5
289,"South Audley Street, Mayfair",51.50923022,-0.151296092,14,,,,,,,,,8.666666666666666,14.0,14.0,13.666666666666666,,,,,,,2.0,,,,,
289,"South Audley Street, Mayfair",51.50923022,-0.151296092,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,3.3333333333333335,,,12.666666666666666,14.333333333333334,15.0,13.833333333333334,12.5,12.5,11.833333333333334,4.6,0.5,0.0,1.0,2.1666666666666665,1.0
290,"Winsland Street, Paddington",51.51678023,-0.175488803,17,1.1666666666666667,3.1666666666666665,3.0,3.0,3.0,2.6666666666666665,3.0,3.0,2.5,2.1666666666666665,0.3333333333333333,,,,,,,,,,,2.5,1.1666666666666667,0.0
290,"Winsland Street, Paddington",51.51678023,-0.175488803,18,,,,,,,,,,,,0.3333333333333333,2.3333333333333335,11.833333333333334,,,,,,,,,,
290,"Winsland Street, Paddington",51.51678023,-0.175488803,19,,,,,,,,,,,,,,,12.0,12.5,12.0,12.666666666666666,12.666666666666666,,,,,
290,"Winsland Street, Paddington",51.51678023,-0.175488803,20,,,,,,,,,,,,,,,,,,,12.333333333333334,13.0,14.5,15.75,,
291,"Claverton Street, Pimlico",51.48483991,-0.138089062,32,21.0,20.5,20.0,20.0,20.0,20.0,19.5,17.833333333333332,14.333333333333334,10.166666666666666,11.5,9.666666666666666,9.0,9.0,9.0,9.833333333333334,10.5,9.166666666666666,10.833333333333334,14.5,17.0,20.166666666666668,20.833333333333332,21.0
292,"Montpelier Street, Knightsbridge",51.49888404,-0.165471605,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.833333333333334,15.833333333333334,16.0,16.0,16.0,15.666666666666666,15.833333333333334,16.0,15.0,4.5,1.1666666666666667,0.8333333333333334,0.3333333333333333,1.5,5.333333333333333,16.0,16.0
293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,24,5.0,5.0,5.0,5.0,5.0,5.0,4.666666666666667,1.8333333333333333,0.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.1666666666666667,2.0,,,,,,,,3.5,4.5,5.0
293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,25,,,,,,,,,,,,,,2.75,2.3333333333333335,4.166666666666667,3.3333333333333335,2.3333333333333335,1.1666666666666667,1.8333333333333333,14.166666666666666,21.75,,
294,"St. George's Square, Pimlico",51.488226,-0.135635511,13,12.833333333333334,12.0,12.0,12.0,12.0,12.0,11.166666666666666,7.833333333333333,1.8333333333333333,0.0,0.8333333333333334,3.0,3.6666666666666665,3.1666666666666665,1.8333333333333333,4.0,4.0,6.0,,,,12.0,12.333333333333334,13.0
294,"St. George's Square, Pimlico",51.488226,-0.135635511,14,,,,,,,,,,,,,,,,,,6.0,9.5,13.666666666666666,13.666666666666666,13.5,,
295,"Swan Street, The Borough",51.50029631,-0.092762704,27,27.0,27.0,27.0,27.0,27.0,27.0,26.833333333333332,24.0,20.0,21.166666666666668,19.833333333333332,20.0,17.5,19.0,17.666666666666668,20.0,20.0,15.666666666666666,13.166666666666666,14.833333333333334,17.0,19.333333333333332,25.166666666666668,26.333333333333332
296,"Knaresborough Place, Earl's Court",51.49363156,-0.190603326,18,4.0,4.0,4.0,4.0,4.0,3.8333333333333335,2.0,0.6666666666666666,0.0,0.0,0.5,0.0,7.0,7.166666666666667,6.666666666666667,8.166666666666666,10.166666666666666,11.166666666666666,14.333333333333334,15.5,18.0,12.833333333333334,3.5,4.166666666666667
297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,16,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.833333333333334,12.166666666666666,11.666666666666666,11.0,11.0,11.0,8.666666666666666,7.5,7.666666666666667,7.5,8.666666666666666,9.166666666666666,7.0,14.0,14.0,14.166666666666666
297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,17,,,,,,,,,,,,,,,,,,,,,,7.0,,
298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,20,,,,,,,,,,2.8333333333333335,1.3333333333333333,1.0,0.8333333333333334,0.5,1.0,5.0,6.166666666666667,7.333333333333333,8.5,11.5,16.166666666666668,17.75,,
298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,21,21.0,21.0,21.0,21.0,21.0,21.0,20.666666666666668,19.333333333333332,8.5,,,,,,,,,,,,,19.0,20.0,21.0
299,"Vincent Square, Westminster",51.49398524,-0.136928582,19,18.0,18.0,18.0,18.0,18.0,19.0,19.0,18.166666666666668,15.666666666666666,13.833333333333334,12.166666666666666,11.333333333333334,9.0,8.5,6.833333333333333,7.0,9.5,8.666666666666666,9.0,14.5,16.833333333333332,17.666666666666668,18.0,17.0
300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,15,,,,,,,,,1.2,4.666666666666667,11.333333333333334,9.5,13.666666666666666,13.0,10.5,8.833333333333334,6.666666666666667,3.0,5.666666666666667,6.833333333333333,0.6666666666666666,0.0,,
300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,16,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,2.0,,,,,,,,,,,,,2.0,1.0,1.0
301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,21,,,,,,,,,,,20.0,21.0,19.4,,,,,,,,,,,
301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,22,11.0,11.0,11.0,11.0,11.0,10.5,9.5,8.666666666666666,10.5,18.0,,,19.0,17.833333333333332,20.333333333333332,21.333333333333332,19.833333333333332,16.833333333333332,7.333333333333333,2.5,0.6666666666666666,4.0,10.666666666666666,11.0
302,"Putney Pier, Wandsworth",51.466907,-0.216573,25,23.0,23.0,23.5,24.0,24.0,24.0,24.0,24.0,20.833333333333332,20.0,20.0,22.0,,,,,,,,,,25.0,24.833333333333332,24.166666666666668
302,"Putney Pier, Wandsworth",51.466907,-0.216573,26,,,,,,,,,,,,25.0,,,,,,,,,,,,
302,"Putney Pier, Wandsworth",51.466907,-0.216573,27,,,,,,,,,,,,25.0,24.166666666666668,21.833333333333332,21.5,23.333333333333332,25.0,24.666666666666668,25.5,26.5,25.5,24.5,,
303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,27,,,,,,,,,,,,,,,,,,,4.75,6.0,3.3333333333333335,1.75,,
303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,28,,,,,,,,,,,,,,,19.25,16.333333333333332,5.0,2.5,2.5,,,,,
303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,29,,,,,,,,,,,,,,26.0,25.5,,,,,,,,,
303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,30,,,,,,,,,,,,,,12.5,,,,,,,,,,
303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,31,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,3.3333333333333335,6.666666666666667,11.333333333333334,20.5,24.166666666666668,26.166666666666668,20.5,16.666666666666668,,,,,,,,1.0,1.0,1.0
306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,14,,,,,,,,,,,,,,,,,,,,3.0,2.8333333333333335,1.75,,
306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,15,,,,,,,,,,13.666666666666666,14.666666666666666,14.666666666666666,15.0,15.0,14.333333333333334,13.166666666666666,12.0,5.666666666666667,3.1666666666666665,1.0,,,,
306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,16,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6666666666666665,10.666666666666666,,,,,,,,,,,,4.0,3.3333333333333335,2.8333333333333335
307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,23,,,,,,,,,,,,,,,,,,,,15.666666666666666,14.333333333333334,15.5,,
307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,24,24.0,24.0,24.0,24.0,24.0,24.0,23.666666666666668,22.5,19.166666666666668,10.0,0.6666666666666666,0.5,2.0,3.8333333333333335,2.8333333333333335,2.6666666666666665,9.833333333333334,10.5,10.0,12.666666666666666,,24.0,24.0,24.0
308,"Long Lane , Bermondsey",51.49907558,-0.085666316,20,20.0,20.0,20.0,20.0,20.0,18.666666666666668,18.166666666666668,15.5,12.166666666666666,15.5,14.333333333333334,13.0,12.833333333333334,13.666666666666666,11.666666666666666,11.666666666666666,11.166666666666666,9.5,12.666666666666666,14.5,16.833333333333332,19.0,19.5,19.5
309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,39,,,,,,,,,,,,,,,,,,,,,6.5,4.0,,
309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,40,18.166666666666668,15.166666666666666,18.666666666666668,19.0,18.0,18.0,17.0,17.333333333333332,22.5,37.666666666666664,40.0,40.0,39.5,39.666666666666664,37.666666666666664,33.666666666666664,31.5,29.166666666666668,21.833333333333332,11.833333333333334,10.0,18.0,18.5,19.5
310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,18,15.833333333333334,16.0,16.0,16.0,16.0,16.0,16.0,13.666666666666666,8.0,2.8333333333333335,0.0,,,,,,,,,,,15.0,15.0,15.166666666666666
310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,19,,,,,,,,,,,1.25,2.5,5.666666666666667,5.666666666666667,7.0,7.666666666666667,5.5,6.333333333333333,15.333333333333334,18.0,18.0,16.0,,
312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,19,5.0,5.0,5.0,5.0,5.0,5.0,4.666666666666667,2.3333333333333335,0.16666666666666666,1.4,,,,,,,,,,,,7.0,4.333333333333333,5.5
312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,20,,,,,,,,,,3.0,0.6666666666666666,0.0,0.0,2.1666666666666665,0.8333333333333334,0.8333333333333334,2.6666666666666665,2.1666666666666665,2.5,5.0,7.0,9.0,,
313,"Wells Street, Fitzrovia ",51.51734403,-0.138072691,38,13.0,13.0,13.0,13.0,12.833333333333334,12.0,12.333333333333334,12.833333333333334,21.666666666666668,36.0,38.0,38.0,37.833333333333336,24.0,30.666666666666668,35.166666666666664,35.666666666666664,31.333333333333332,19.333333333333332,8.5,4.5,7.5,16.0,13.333333333333334
314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,35,,,,,,,,,,33.75,33.166666666666664,31.666666666666668,32.833333333333336,33.333333333333336,34.333333333333336,34.666666666666664,34.333333333333336,,,,,,,
314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,36,36.0,36.0,36.0,36.0,36.0,36.0,34.833333333333336,32.833333333333336,32.333333333333336,34.0,,,,,,,35.333333333333336,34.5,31.333333333333332,34.666666666666664,36.0,34.666666666666664,35.166666666666664,36.0
315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,15,,,,,,,,,,,,,1.5,3.0,1.6666666666666667,1.3333333333333333,,,,,,,,
315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.3333333333333335,8.833333333333334,9.166666666666666,7.333333333333333,5.0,,,,2.3333333333333335,2.8333333333333335,3.1666666666666665,4.666666666666667,4.0,2.5,1.0,1.0
316,"Cardinal Place, Victoria",51.49768448,-0.141943703,20,,,,,,,,,,,,,,,,,,8.0,5.5,4.833333333333333,4.833333333333333,5.75,,
316,"Cardinal Place, Victoria",51.49768448,-0.141943703,21,16.0,14.0,14.0,14.0,14.0,14.0,14.0,18.333333333333332,20.333333333333332,21.0,21.0,19.666666666666668,19.333333333333332,19.0,19.666666666666668,20.0,15.666666666666666,9.6,,,,17.0,16.166666666666668,16.0
317,"Dickens Square, Borough",51.49679128,-0.093913472,32,29.0,29.0,29.0,29.0,29.0,29.833333333333332,29.166666666666668,27.0,26.0,23.666666666666668,22.166666666666668,21.5,21.666666666666668,21.666666666666668,20.333333333333332,19.666666666666668,20.166666666666668,20.0,22.166666666666668,23.166666666666668,23.0,25.333333333333332,29.666666666666668,29.0
319,"Baldwin Street, St. Luke's",51.52702563,-0.088542771,20,1.5,1.0,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,4.833333333333333,8.333333333333334,9.666666666666666,9.0,9.333333333333334,6.833333333333333,4.166666666666667,4.833333333333333,5.666666666666667,4.166666666666667,2.0,3.0,5.333333333333333,4.666666666666667,3.0,2.5
320,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,26,18.333333333333332,19.0,19.0,19.0,19.0,19.0,20.166666666666668,20.333333333333332,19.333333333333332,20.833333333333332,20.0,20.333333333333332,21.5,20.166666666666668,20.0,17.333333333333332,17.333333333333332,18.833333333333332,25.0,25.666666666666668,12.833333333333334,7.833333333333333,17.166666666666668,19.0
