index,id,name,lat,lon,capacity,hr,availableBikes
358,214,"Endsleigh Gardens, Euston",51.52683806,-0.130504336,31,0,9.0
359,214,"Endsleigh Gardens, Euston",51.52683806,-0.130504336,32,0,
360,215,"Moorfields, Moorgate",51.51906932,-0.088285377,53,0,
361,215,"Moorfields, Moorgate",51.51906932,-0.088285377,54,0,6.0
362,216,"Old Brompton Road, South Kensington",51.49094565,-0.181190899,29,0,
363,216,"Old Brompton Road, South Kensington",51.49094565,-0.181190899,30,0,7.166666666666667
364,217,"Wormwood Street, Liverpool Street",51.51615461,-0.082422399,13,0,1.0
365,217,"Wormwood Street, Liverpool Street",51.51615461,-0.082422399,14,0,
366,217,"Wormwood Street, Liverpool Street",51.51615461,-0.082422399,15,0,
367,218,"St. Luke's Church, Chelsea",51.48971651,-0.170194408,19,0,
368,218,"St. Luke's Church, Chelsea",51.48971651,-0.170194408,20,0,15.0
369,219,"Bramham Gardens, Earl's Court",51.49016361,-0.19039362,29,0,27.5
370,220,"Chelsea Green, Chelsea",51.49066456,-0.166485083,14,0,
371,220,"Chelsea Green, Chelsea",51.49066456,-0.166485083,15,0,14.0
372,221,"Horseferry Road, Westminster",51.49481649,-0.13045856,16,0,13.0
373,222,"Knightsbridge, Hyde Park",51.50275704,-0.155349725,43,0,3.0
374,223,"Rodney Road , Walworth",51.49148474,-0.090220911,23,0,
375,223,"Rodney Road , Walworth",51.49148474,-0.090220911,24,0,17.0
376,224,"Whiteley's, Bayswater",51.51476963,-0.188129731,17,0,17.0
377,225,"Notting Hill Gate Station, Notting Hill",51.50935342,-0.196422,30,0,7.5
378,226,"Charles II Street, West End",51.50844614,-0.131961389,24,0,22.0
379,227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,21,0,14.833333333333334
380,227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,22,0,
381,227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,23,0,
382,228,"St. James's Square, St. James's",51.50742485,-0.134621209,36,0,
383,228,"St. James's Square, St. James's",51.50742485,-0.134621209,37,0,17.0
384,228,"St. James's Square, St. James's",51.50742485,-0.134621209,38,0,
385,228,"St. James's Square, St. James's",51.50742485,-0.134621209,39,0,
386,229,"Whitehall Place, Strand",51.50654321,-0.123179697,44,0,
387,229,"Whitehall Place, Strand",51.50654321,-0.123179697,45,0,
388,229,"Whitehall Place, Strand",51.50654321,-0.123179697,46,0,11.666666666666666
389,230,"Poured Lines, Bankside",51.50669284,-0.103137426,31,0,11.333333333333334
390,231,"Queen's Gate (Central), South Kensington",51.49396755,-0.17873226,30,0,
391,231,"Queen's Gate (Central), South Kensington",51.49396755,-0.17873226,31,0,4.0
392,232,"Carey Street, Holborn",51.51501025,-0.112753217,15,0,1.0
393,233,"Pall Mall East, West End",51.50777049,-0.130699733,20,0,
394,233,"Pall Mall East, West End",51.50777049,-0.130699733,21,0,8.5
395,233,"Pall Mall East, West End",51.50777049,-0.130699733,22,0,
396,234,"Liverpool Road (N1 Centre), Angel",51.53450449,-0.106992706,23,0,19.0
397,235,"Kennington Road  , Vauxhall",51.49571828,-0.110889274,36,0,23.333333333333332
398,236,"Fashion Street, Whitechapel",51.51838043,-0.073438925,30,0,11.333333333333334
399,237,"Dock Street, Wapping",51.50978602,-0.068161981,29,0,
400,237,"Dock Street, Wapping",51.50978602,-0.068161981,30,0,14.0
401,238,"Frampton Street, Paddington",51.5233534,-0.175116099,32,0,19.0
402,239,"Warren Street Station, Euston",51.52443845,-0.138019439,24,0,
403,239,"Warren Street Station, Euston",51.52443845,-0.138019439,25,0,
404,239,"Warren Street Station, Euston",51.52443845,-0.138019439,26,0,17.0
405,242,"Beaumont Street, Marylebone",51.52200801,-0.151359288,23,0,6.0
406,243,"Gloucester Street, Pimlico",51.49096258,-0.139625122,24,0,
407,243,"Gloucester Street, Pimlico",51.49096258,-0.139625122,25,0,14.166666666666666
408,244,"Earnshaw Street , Covent Garden",51.51611887,-0.128585022,16,0,
409,244,"Earnshaw Street , Covent Garden",51.51611887,-0.128585022,17,0,7.0
410,245,"Grosvenor Road, Pimlico",51.4853572,-0.142207481,29,0,18.0
411,246,"Berry Street, Clerkenwell",51.52285301,-0.099994052,41,0,7.333333333333333
412,247,"St. John's Wood Church, The Regent's Park",51.530052,-0.168314,48,0,
413,247,"St. John's Wood Church, The Regent's Park",51.530052,-0.168314,49,0,37.0
414,248,"Triangle Car Park, Hyde Park",51.50645179,-0.170279555,25,0,3.0
415,249,"Harper Road, The Borough",51.49859784,-0.096191134,42,0,33.0
416,250,"Royal Avenue 1, Chelsea",51.489932,-0.162727,10,0,9.0
417,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,32,0,
418,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,33,0,
419,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,34,0,0.3333333333333333
420,253,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,29,0,
421,253,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,30,0,21.5
422,254,"Chadwell Street, Angel",51.53051587,-0.106408455,16,0,
423,254,"Chadwell Street, Angel",51.53051587,-0.106408455,17,0,
424,254,"Chadwell Street, Angel",51.53051587,-0.106408455,18,0,10.0
425,255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,21,0,21.0
426,255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,22,0,
427,256,"Houghton Street, Strand",51.51362054,-0.116764211,14,0,
428,256,"Houghton Street, Strand",51.51362054,-0.116764211,15,0,1.0
429,257,"Westminster University, Marylebone",51.52248185,-0.154907218,15,0,
430,257,"Westminster University, Marylebone",51.52248185,-0.154907218,16,0,14.666666666666666
431,258,"Kensington Gore, Knightsbridge",51.50143293,-0.178656971,23,0,6.0
432,260,"Broadwick Street, Soho",51.5136846,-0.135580879,16,0,
433,260,"Broadwick Street, Soho",51.5136846,-0.135580879,17,0,
434,260,"Broadwick Street, Soho",51.5136846,-0.135580879,18,0,5.0
435,261,"Princes Square, Bayswater",51.5134891,-0.191351186,16,0,5.166666666666667
436,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,32,0,25.0
437,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,34,0,
438,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,35,0,
439,263,"St. Mary Axe, Aldgate",51.51422502,-0.080660083,21,0,0.0
440,264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,19,0,7.833333333333333
441,264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,20,0,
442,265,"Southwick Street, Paddington",51.51595344,-0.169249375,15,0,9.0
443,265,"Southwick Street, Paddington",51.51595344,-0.169249375,16,0,
444,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,37,0,
445,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,38,0,
446,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,39,0,
447,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,40,0,13.166666666666666
448,267,"Regency Street, Westminster",51.49206037,-0.132224622,21,0,
449,267,"Regency Street, Westminster",51.49206037,-0.132224622,22,0,7.0
450,268,"Belgrave Road, Victoria",51.49320445,-0.144132875,28,0,2.0
451,269,"Empire Square, The Borough",51.50082346,-0.089740764,44,0,
452,269,"Empire Square, The Borough",51.50082346,-0.089740764,45,0,30.666666666666668
453,269,"Empire Square, The Borough",51.50082346,-0.089740764,46,0,
454,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,27,0,
455,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,28,0,
456,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,29,0,15.0
457,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,30,0,
458,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,31,0,
459,271,"London Zoo,  The Regent's Park",51.53583617,-0.156285395,32,0,24.0
460,272,"Baylis Road, Waterloo",51.50144456,-0.110699309,20,0,
461,272,"Baylis Road, Waterloo",51.50144456,-0.110699309,21,0,9.0
462,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,36,0,
463,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,37,0,
464,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,38,0,35.0
465,274,"Warwick Road, Olympia",51.49671237,-0.20528437,35,0,
466,274,"Warwick Road, Olympia",51.49671237,-0.20528437,36,0,24.0
467,275,"Barbican Centre, Barbican",51.52004497,-0.092176447,18,0,1.0
468,275,"Barbican Centre, Barbican",51.52004497,-0.092176447,19,0,
469,276,"Lower Thames Street, Monument",51.50930161,-0.084985356,23,0,
470,276,"Lower Thames Street, Monument",51.50930161,-0.084985356,24,0,9.0
471,277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,15,0,
472,277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,16,0,13.0
473,278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,26,0,25.333333333333332
474,278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,27,0,
475,279,"North Wharf Road, Paddington",51.51862243,-0.176645823,23,0,
476,279,"North Wharf Road, Paddington",51.51862243,-0.176645823,24,0,10.0
477,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,8,0,3.0
478,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,9,0,3.0
479,281,"Smith Square, Westminster",51.49580589,-0.127575233,17,0,
480,281,"Smith Square, Westminster",51.49580589,-0.127575233,18,0,7.0
481,282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,41,0,
482,282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,42,0,37.0
483,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,15,0,8.333333333333334
484,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,16,0,
485,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,17,0,
486,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,19,0,
487,286,"St. John's Wood Road, St. John's Wood",51.5272947,-0.174653609,35,0,20.0
488,287,"Bedford Way, Bloomsbury",51.52367314,-0.128377673,23,0,15.0
489,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,31,0,
490,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,32,0,
491,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,33,0,0.8333333333333334
492,289,"South Audley Street, Mayfair",51.50923022,-0.151296092,14,0,
493,289,"South Audley Street, Mayfair",51.50923022,-0.151296092,15,0,1.0
494,290,"Winsland Street, Paddington",51.51678023,-0.175488803,17,0,1.1666666666666667
495,290,"Winsland Street, Paddington",51.51678023,-0.175488803,18,0,
496,290,"Winsland Street, Paddington",51.51678023,-0.175488803,19,0,
497,290,"Winsland Street, Paddington",51.51678023,-0.175488803,20,0,
498,291,"Claverton Street, Pimlico",51.48483991,-0.138089062,32,0,21.0
499,292,"Montpelier Street, Knightsbridge",51.49888404,-0.165471605,16,0,16.0
500,293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,24,0,5.0
501,293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,25,0,
502,294,"St. George's Square, Pimlico",51.488226,-0.135635511,13,0,12.833333333333334
503,294,"St. George's Square, Pimlico",51.488226,-0.135635511,14,0,
504,295,"Swan Street, The Borough",51.50029631,-0.092762704,27,0,27.0
505,296,"Knaresborough Place, Earl's Court",51.49363156,-0.190603326,18,0,4.0
506,297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,16,0,15.0
507,297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,17,0,
508,298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,20,0,
509,298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,21,0,21.0
510,299,"Vincent Square, Westminster",51.49398524,-0.136928582,19,0,18.0
511,300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,15,0,
512,300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,16,0,1.0
513,301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,21,0,
514,301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,22,0,11.0
515,302,"Putney Pier, Wandsworth",51.466907,-0.216573,25,0,23.0
516,302,"Putney Pier, Wandsworth",51.466907,-0.216573,26,0,
517,302,"Putney Pier, Wandsworth",51.466907,-0.216573,27,0,
518,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,27,0,
519,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,28,0,
520,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,29,0,
521,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,30,0,
522,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,31,0,1.0
523,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,14,0,
524,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,15,0,
525,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,16,0,3.0
526,307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,23,0,
527,307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,24,0,24.0
528,308,"Long Lane , Bermondsey",51.49907558,-0.085666316,20,0,20.0
529,309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,39,0,
530,309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,40,0,18.166666666666668
531,310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,18,0,15.833333333333334
532,310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,19,0,
533,312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,19,0,5.0
534,312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,20,0,
535,313,"Wells Street, Fitzrovia ",51.51734403,-0.138072691,38,0,13.0
536,314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,35,0,
537,314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,36,0,36.0
538,315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,15,0,
539,315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,16,0,1.0
540,316,"Cardinal Place, Victoria",51.49768448,-0.141943703,20,0,
541,316,"Cardinal Place, Victoria",51.49768448,-0.141943703,21,0,16.0
542,317,"Dickens Square, Borough",51.49679128,-0.093913472,32,0,29.0
543,319,"Baldwin Street, St. Luke's",51.52702563,-0.088542771,20,0,1.5
544,320,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,26,0,18.333333333333332
545,321,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,23,0,23.0
546,322,"Palissy Street, Shoreditch",51.526293,-0.073955,26,0,24.0
547,323,"Clifton Street, Shoreditch",51.523196,-0.083067,24,0,12.5
548,324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,14,0,14.0
549,324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,15,0,
550,325,"St. Martin's Street, West End",51.50908747,-0.129697889,17,0,
551,325,"St. Martin's Street, West End",51.50908747,-0.129697889,18,0,15.0
552,326,"Graham Street, Angel",51.53266186,-0.099981142,24,0,17.0
553,326,"Graham Street, Angel",51.53266186,-0.099981142,25,0,
554,328,"New North Road 2, Hoxton",51.53114,-0.086016,21,0,8.166666666666666
555,328,"New North Road 2, Hoxton",51.53114,-0.086016,22,0,
556,329,"Prince Albert Road, The Regent's Park",51.53589283,-0.160854428,24,0,3.1666666666666665
557,330,"Eastbourne Mews, Paddington",51.51641749,-0.179135079,32,0,17.0
558,331,"Bunhill Row, Moorgate",51.52085887,-0.089887855,30,0,1.0
559,332,"Nevern Place, Earl's Court",51.49334336,-0.194757949,20,0,4.0
560,333,"Palace Gardens Terrace, Notting Hill",51.50860544,-0.193764092,37,0,26.833333333333332
561,334,"Concert Hall Approach 1, South Bank",51.505044,-0.115851,10,0,4.166666666666667
562,335,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,32,0,13.0
563,336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,16,0,16.0
564,336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,17,0,
565,337,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,16,0,12.0
566,338,"Wellington Street , Strand",51.51175646,-0.119643424,21,0,
567,338,"Wellington Street , Strand",51.51175646,-0.119643424,22,0,
568,338,"Wellington Street , Strand",51.51175646,-0.119643424,23,0,0.0
569,339,"Risinghill Street, Angel",51.5333196,-0.111781191,14,0,
570,339,"Risinghill Street, Angel",51.5333196,-0.111781191,18,0,11.0
571,339,"Risinghill Street, Angel",51.5333196,-0.111781191,19,0,
572,340,"Bank of England Museum, Bank",51.51444134,-0.087587447,16,0,4.0
573,341,"Craven Street, Strand",51.50810309,-0.12602103,21,0,
574,341,"Craven Street, Strand",51.50810309,-0.12602103,22,0,
575,341,"Craven Street, Strand",51.50810309,-0.12602103,23,0,12.0
576,343,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,36,0,27.0
577,344,"Goswell Road (City Uni), Finsbury",51.528246,-0.10102611,17,0,6.0
578,345,"Flood Street, Chelsea",51.48802358,-0.166878535,29,0,
579,345,"Flood Street, Chelsea",51.48802358,-0.166878535,30,0,
580,345,"Flood Street, Chelsea",51.48802358,-0.166878535,31,0,
581,345,"Flood Street, Chelsea",51.48802358,-0.166878535,32,0,20.0
582,347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,16,0,13.166666666666666
583,347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,17,0,
584,348,"Grosvenor Square, Mayfair",51.51217033,-0.150481272,17,0,14.0
585,349,"St. George Street, Mayfair",51.51196,-0.142783033,17,0,
586,349,"St. George Street, Mayfair",51.51196,-0.142783033,18,0,9.0
587,350,"Queen's Gate, Kensington Gardens",51.50171544,-0.179854184,19,0,
588,350,"Queen's Gate, Kensington Gardens",51.50171544,-0.179854184,20,0,14.0
589,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,27,0,18.5
590,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,28,0,
591,352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,18,0,17.833333333333332
592,352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,19,0,
593,353,"Greycoat Street , Westminster",51.49459148,-0.134234258,17,0,4.0
594,354,"Northumberland Avenue, Strand",51.506767,-0.123702,36,0,18.0
595,355,"Oval Way, Vauxhall",51.486575,-0.117286,17,0,
596,355,"Oval Way, Vauxhall",51.486575,-0.117286,18,0,
597,355,"Oval Way, Vauxhall",51.486575,-0.117286,19,0,3.0
598,355,"Oval Way, Vauxhall",51.486575,-0.117286,20,0,
599,356,"South Kensington Station, South Kensington",51.494412,-0.173881,12,0,
600,356,"South Kensington Station, South Kensington",51.494412,-0.173881,13,0,
601,356,"South Kensington Station, South Kensington",51.494412,-0.173881,14,0,
602,356,"South Kensington Station, South Kensington",51.494412,-0.173881,15,0,2.0
603,357,"Howland Street, Fitzrovia",51.520994,-0.139016,29,0,
604,357,"Howland Street, Fitzrovia",51.520994,-0.139016,30,0,2.0
605,358,"High Holborn , Covent Garden",51.516226,-0.124826,19,0,
606,358,"High Holborn , Covent Garden",51.516226,-0.124826,20,0,11.0
607,359,"Butler Place, Westminster",51.49782999,-0.135440826,17,0,6.0
608,359,"Butler Place, Westminster",51.49782999,-0.135440826,18,0,
609,360,"Howick Place, Westminster",51.49675303,-0.138733562,26,0,
610,360,"Howick Place, Westminster",51.49675303,-0.138733562,27,0,15.0
611,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,52,0,28.0
612,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,53,0,
613,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,54,0,
614,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,55,0,
615,362,"Royal College Street, Camden Town",51.536264,-0.133952,57,0,26.0
616,364,"Alfred Place, Bloomsbury",51.519656,-0.132339,31,0,2.0
617,364,"Alfred Place, Bloomsbury",51.519656,-0.132339,32,0,
618,365,"City Road, Angel",51.530344,-0.100168,47,0,20.0
619,366,"Millennium Hotel, Mayfair",51.5109193,-0.151126385,27,0,1.0
620,367,"Harrowby Street, Marylebone",51.5173721,-0.1642075,16,0,13.333333333333334
621,368,"Harriet Street, Knightsbridge",51.50024195,-0.15934065,25,0,12.0
622,370,"Paddington Green, Paddington",51.520205,-0.174593,20,0,17.0
623,371,"King Edward Walk, Waterloo",51.49775,-0.10988,22,0,13.0
624,372,"Sardinia Street, Holborn",51.515208,-0.117863,23,0,
625,372,"Sardinia Street, Holborn",51.515208,-0.117863,24,0,0.0
626,373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,17,0,0.16666666666666666
627,373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,18,0,
628,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,30,0,
629,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,31,0,26.0
630,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,32,0,
